valid_time,t2m,d2m,u10,v10,tp,t2m_celsius,d2m_celsius,precip_mm,precip_mm_scaled,wind_speed,dewpoint_depression_c,wind_dir,rh_percent,heat_index_c,year,month,hour,season,decade,t2m_anom
1996-10-06 12:00:00,295.44846,274.847105,-4.1128387,-3.5079193,0.0,22.29846000000002,1.6971050000000218,0.0,0.0,5.406091671128468,20.601354999999998,49.538499739644294,25.693108165625638,21.254737157658028,1996,10,12,SON,1990s,-4.019440754937069
1996-10-06 18:00:00,295.002995,273.094975,-1.185073825,-3.032547025,0.0,21.852995000000035,-0.055024999999972124,0.0,0.0,3.258077349667139,21.908020000000008,21.344811497003093,23.2699186013206,20.70145348570119,1996,10,18,SON,1990s,-3.2829088194444296
1996-10-07 00:00:00,288.3719825,272.39612,-2.579635625,-3.346664425,0.0,15.221982500000024,-0.7538799999999668,0.0,0.0,4.227531497779812,15.975862499999991,37.62532219925015,33.49883151471491,13.674428017328692,1996,10,0,SON,1990s,-3.4491330555555493
1996-10-07 06:00:00,285.6598475,271.64342999999997,-2.469894425,-3.44621275,0.0,12.509847500000035,-1.5065699999999822,0.0,0.0,4.240945766693427,14.016417500000017,35.629100380552416,37.80506347228039,10.803520018442915,1996,10,6,SON,1990s,-4.0038236580403535
1996-10-07 12:00:00,293.1895725,272.72693,-3.3158569,-3.3426361,0.0,20.039572500000034,-0.4230699999999814,0.0,0.0,4.712957554278683,20.462642500000015,44.76956844946562,25.327383432178358,18.760411428506924,1996,10,12,SON,1990s,-6.260441988932282
1996-10-07 18:00:00,291.7319625,275.60025,-1.004013075,-2.1334686,0.0,18.581962500000017,2.4502500000000254,0.0,0.0,2.3709830056354995,16.131712499999992,25.20173600356742,34.09848115660617,17.38606353575585,1996,10,18,SON,1990s,-6.225557009277349
1996-10-08 00:00:00,287.29828,273.76266,0.016357429,-2.359039325,0.0,14.148280000000028,0.6126600000000195,0.0,0.0,2.377620785641784,13.535620000000009,359.6027210671432,39.64292489541468,12.653784372269193,1996,10,0,SON,1990s,-4.641550349934889
1996-10-08 06:00:00,285.17852500000004,273.483885,-1.16792299,-2.2486267250000003,0.0,12.02852500000003,0.3338850000000235,0.0,0.0,2.5555719906720538,11.694640000000007,27.447089094431817,44.620346670270656,10.452019885279324,1996,10,6,SON,1990s,-4.49853422851562
1996-10-08 12:00:00,295.509395,276.1362325,-2.935302725,-3.153488125,0.0,22.35939500000002,2.9862325000000283,0.0,0.0,4.309162870890521,19.373162499999992,42.94774426854133,28.056693443328403,21.383481495464714,1996,10,12,SON,1990s,-2.823804992404515
1996-10-08 18:00:00,294.1499625,277.542055,-1.0671386925,-1.850265475,0.0,20.999962500000024,4.392055000000013,0.0,0.0,2.2371958261159977,16.60790750000001,29.974154007599395,33.657963446085446,20.03436112887003,1996,10,18,SON,1990s,-3.1286473681640565
1996-10-09 00:00:00,289.36911499999997,278.46289,-0.5263366825,-2.149490325,0.0,16.219115000000016,5.3128900000000385,0.0,0.0,2.3401480715680996,10.906224999999978,13.759047133743024,48.404958113595036,15.160489295188329,1996,10,0,SON,1990s,-2.22905605550131
1996-10-09 06:00:00,285.41827750000004,276.780945,-0.7962951549999999,-1.631591775,0.0,12.268277500000039,3.630945000000011,0.0,0.0,1.8518471635404503,8.637332500000028,26.01459858189861,55.5718026751934,11.001702319852313,1996,10,6,SON,1990s,-4.232175476345471
