date,city,build_up_index,drought_code,fine_fuel_moisture_code,fire_weather_index,initial_fire_spread_index
2019-05-23,Seville,184.9339,569.4761,93.5261,32.5742,7.7969
2019-05-24,Seville,189.7180,576.9758,93.5542,38.7899,10.0957
2019-05-25,Seville,194.6147,584.4257,93.6050,47.6132,13.8293
2019-05-26,Seville,199.3989,592.0435,93.6558,35.5184,8.7305
2019-05-27,Seville,204.9335,600.1613,94.0862,37.2916,9.3634
2019-05-28,Seville,210.4271,608.4539,94.2189,36.2983,8.9407
2019-05-29,Seville,215.6931,616.4982,94.4948,54.4236,16.9952
2019-05-30,Seville,220.6082,624.3751,94.1352,52.2831,15.7189
2019-05-31,Seville,226.1021,632.5019,95.1474,60.4634,19.8361
2019-06-01,Seville,231.9785,641.7958,95.4972,53.8352,16.3666
2019-06-02,Seville,238.0072,651.1835,96.1635,45.5943,12.5446
2019-06-03,Seville,243.8888,660.6011,96.2146,47.9538,13.5381
2019-06-04,Seville,248.7121,669.3948,94.7707,56.0465,17.3600
2019-06-05,Seville,252.9031,677.1448,94.3368,51.0213,14.8855
2019-06-06,Seville,257.2908,685.1885,94.3875,50.9406,14.8292
2019-06-07,Seville,261.5641,692.9821,94.4140,41.4691,10.7082
2019-06-08,Seville,266.5246,701.5989,94.6236,40.8997,10.4764
2019-06-09,Seville,270.8709,709.8935,93.8280,47.3865,13.1716
2019-06-10,Seville,275.2889,718.1441,93.8674,40.7135,10.3792
2019-06-11,Seville,279.5380,726.3937,93.6344,42.2185,10.9718
2019-06-12,Seville,283.8560,734.6863,93.2166,36.5116,8.7686
2019-06-13,Seville,288.0223,742.9811,93.0775,38.5098,9.5137
2019-06-14,Seville,291.8898,750.6478,93.1180,55.7350,17.0354
2019-06-15,Seville,296.0570,758.6924,93.1058,35.2689,8.3018
2019-06-16,Seville,300.4945,767.2363,93.1566,42.4547,11.0331
2019-06-17,Seville,304.9492,775.7795,93.1110,39.8602,10.0024
2019-06-18,Seville,308.9860,783.8235,92.1339,44.5289,11.9360
2019-06-19,Seville,312.9969,792.1907,91.8021,37.0113,8.9202
2019-06-20,Seville,317.1370,800.6084,91.8522,42.6022,11.0924
2019-06-21,Seville,321.9179,809.1523,92.4839,34.9661,8.1922
2019-06-22,Seville,327.0682,818.1952,92.7121,38.1487,9.3421
2019-06-23,Seville,331.8110,826.9891,92.7629,36.5467,8.7439
2019-06-24,Seville,336.0968,835.5338,92.0124,38.6683,9.5476
2019-06-25,Seville,340.5599,844.3278,92.0415,35.2726,8.2907
2019-06-26,Seville,344.8350,852.9215,91.7634,37.2353,8.9833
2019-06-27,Seville,349.1543,861.7146,91.7453,35.7077,8.4352
2019-06-28,Seville,354.3131,870.9646,92.0310,32.5573,7.3390
2019-06-29,Seville,359.8980,880.3816,92.4844,33.0759,7.5100
2019-06-30,Seville,364.0571,889.2990,91.3594,37.3037,9.0078
2019-07-01,Seville,368.1741,898.6660,91.4095,35.3146,8.2875
2019-07-02,Seville,372.9342,907.9161,91.8597,39.3195,9.7619
2019-07-03,Seville,376.5957,916.6663,91.2160,38.5859,9.4793
2019-07-04,Seville,380.2767,925.2104,91.1645,37.0073,8.8917
2019-07-05,Seville,384.7619,934.1264,91.4533,31.5985,7.0054
2019-07-06,Seville,390.2324,943.4211,93.2118,40.4532,10.2033
2019-07-07,Seville,394.9433,952.5888,93.2608,41.0974,10.4583
2019-07-08,Seville,399.2274,961.2558,92.7258,51.7591,15.0462
2019-07-09,Seville,403.6884,970.2564,92.6118,35.2233,8.2461
2019-07-10,Seville,409.5757,980.0493,93.7316,42.2647,10.9278
2019-07-11,Seville,416.0272,990.2169,94.9508,48.6005,13.6021
2019-07-12,Seville,420.7216,999.7280,93.1424,43.8139,11.5567
2019-07-13,Seville,424.5165,1008.4778,91.4315,39.4700,9.8140
2019-07-14,Seville,428.8441,1017.7278,91.4816,36.5592,8.7302
2019-07-15,Seville,433.5546,1027.2717,91.5317,37.2320,8.9719
2019-07-16,Seville,437.5597,1036.5209,91.3273,34.7168,8.0689
2019-07-17,Seville,441.1036,1045.3156,90.7800,34.3916,7.9543
2019-07-18,Seville,445.3048,1054.6095,90.8291,26.2490,5.3386
2019-07-19,Seville,450.9868,1064.6522,93.0365,34.6169,8.0435
2019-07-20,Seville,456.8000,1074.6530,93.6837,40.8029,10.3331
2019-07-21,Seville,461.9781,1084.4967,93.4882,41.7196,10.6990
2019-07-22,Seville,467.0562,1094.3398,93.4851,37.5523,9.0977
2019-07-23,Seville,472.2345,1104.1836,93.5185,42.0528,10.8338
2019-07-24,Seville,477.5688,1114.1012,93.5693,41.6023,10.6439
2019-07-25,Seville,482.6027,1123.8511,93.6029,42.9504,11.1881
2019-07-26,Seville,487.9983,1133.1018,93.9042,50.7268,14.5621
2019-07-27,Seville,491.5099,1141.8511,91.3119,43.2270,11.3036
2019-07-28,Seville,495.4568,1150.7681,91.3232,29.1490,6.2137
2019-07-29,Seville,500.8921,1160.1846,92.9350,36.5865,8.7626
2019-07-30,Seville,506.7358,1169.7291,94.3259,43.5541,11.4357
2019-07-31,Seville,512.5618,1179.3961,94.4065,43.4623,11.4035
2019-08-01,Seville,517.5071,1188.3959,94.4216,44.7051,11.9155
2019-08-02,Seville,523.1356,1197.6459,95.2260,44.8807,12.0138
2019-08-03,Seville,527.8466,1206.4896,94.4416,48.2225,13.4301
2019-08-04,Seville,532.3038,1215.4064,93.5021,38.2625,9.3799
2019-08-05,Seville,537.3283,1224.5741,93.7077,37.2183,8.9822
2019-08-06,Seville,542.2560,1233.5747,93.7584,41.3373,10.5758
2019-08-07,Seville,546.5991,1242.3680,93.4849,38.9239,9.6065
2019-08-08,Seville,551.3495,1251.4116,93.5357,35.6315,8.3997
2019-08-09,Seville,555.3838,1260.1614,92.4303,39.8186,9.9537
2019-08-10,Seville,559.6240,1268.9559,92.4811,31.7196,7.0441
2019-08-11,Seville,564.5808,1277.4556,94.2432,45.0110,12.0518
2019-08-12,Seville,569.8202,1285.9558,95.3249,54.6684,16.4247
2019-08-13,Seville,575.3944,1294.7494,95.5101,41.1927,10.4962
2019-08-14,Seville,580.6899,1303.7931,95.5610,41.0139,10.4271
2019-08-15,Seville,585.8569,1313.0867,95.4999,42.1765,10.8788
2019-08-16,Seville,591.3995,1322.4304,95.4963,50.5337,14.4644
2019-08-17,Seville,597.0270,1331.9744,95.5470,43.0043,11.2180
2019-08-18,Seville,601.9454,1341.0923,94.5789,50.8853,14.6307
2019-08-19,Seville,606.2064,1350.0100,93.5918,40.7958,10.3277
2019-08-20,Seville,611.3238,1358.6776,94.2139,39.0222,9.6408
2019-08-21,Seville,615.8967,1367.4716,93.9096,37.4686,9.0648
2019-08-22,Seville,620.3165,1376.5155,93.4034,48.4178,13.5096
2019-08-23,Seville,625.7780,1385.6821,94.6298,51.2539,14.8949
2019-08-24,Seville,631.3223,1394.9298,95.0171,41.4053,10.5976
2019-08-25,Seville,636.3127,1403.9745,95.0143,41.4866,10.6066
2019-08-26,Seville,640.0960,1412.4751,92.2979,41.8135,10.7285
2019-08-27,Seville,474.1766,1400.8390,88.6150,23.4177,4.7801
2019-08-28,Seville,479.7144,1409.8826,92.7910,34.8027,8.1926
2019-08-29,Seville,485.4707,1418.9763,93.7066,37.4288,9.1739
2019-08-30,Seville,491.6321,1428.2712,94.3890,40.9385,10.5061
2019-08-31,Seville,497.2942,1437.3148,94.4398,41.5067,10.6926
2019-09-01,Seville,502.0697,1445.1586,94.4320,43.4525,11.4663
2019-09-02,Seville,507.1387,1453.2002,94.4828,38.9786,9.6937
2019-09-03,Seville,512.2346,1461.2451,94.5336,38.9744,9.6983
2019-09-04,Seville,516.8199,1468.9951,94.4554,44.2676,11.7901
2019-09-05,Seville,378.6917,1459.8876,90.3680,29.7044,6.6799
2019-09-06,Seville,383.0624,1467.4305,91.3931,29.1976,6.3584
2019-09-07,Seville,387.9993,1474.9761,92.5511,32.8394,7.5452
2019-09-08,Seville,392.0005,1482.0509,92.1119,29.5587,6.4367
2019-09-09,Seville,396.7497,1489.2986,92.6581,33.3040,7.6803
2019-09-10,Seville,400.8034,1495.7484,92.7365,50.6191,14.6924
2019-09-11,Seville,404.9854,1502.3740,92.7873,49.8495,14.3152
2019-09-12,Seville,409.1972,1509.2450,92.8381,61.7794,20.3619
2019-09-13,Seville,412.8599,1515.8724,91.5818,52.6844,15.7961
2019-09-14,Seville,154.1287,1250.7565,66.4780,6.6079,1.0662
2019-09-15,Seville,78.4076,898.3187,49.7077,0.6640,0.2098
2019-09-16,Seville,82.2756,905.0696,78.5749,6.3029,1.4637
2019-09-17,Seville,86.6662,911.8905,86.6307,12.9902,3.2951
2019-09-18,Seville,90.2795,918.5901,86.9199,15.6940,4.0931
2019-09-19,Seville,94.6466,925.2585,88.9686,17.8904,4.6832
2019-09-20,Seville,97.3141,931.2585,87.5972,18.1669,4.6804
2019-09-21,Seville,100.3083,937.2588,87.6828,19.0592,4.9137
2019-09-22,Seville,83.3440,911.3490,75.3608,5.5975,1.3177
2019-09-23,Seville,88.0999,917.8492,87.5452,16.1710,4.3250
2019-09-24,Seville,93.6401,924.7168,91.2695,20.7175,5.7544
2019-09-25,Seville,99.2087,931.3890,92.3369,25.7129,7.5235
2019-09-26,Seville,105.0933,938.4988,93.0192,26.4992,7.5413
2019-09-27,Seville,110.8409,945.5773,93.0700,28.1998,7.9719
2019-09-28,Seville,116.8186,952.9917,93.3604,29.3647,8.1974
2019-09-29,Seville,122.7615,960.2461,93.4227,32.3916,9.1942
2019-09-30,Seville,127.8510,967.2461,93.0848,29.0874,7.6683
2019-10-01,Seville,132.7441,973.3140,93.5710,37.5871,11.0274
2019-10-02,Seville,137.0349,978.8890,93.6217,34.2219,9.4118
2019-10-03,Seville,141.2805,984.5574,93.6207,33.8758,9.1196
2019-10-04,Seville,145.4383,990.3074,93.5564,32.9932,8.6416
2019-10-05,Seville,148.7617,995.9679,91.6444,27.9579,6.6984
2019-10-06,Seville,152.8074,1001.8901,91.8372,26.7539,6.2111
2019-10-07,Seville,157.5477,1008.0038,93.4643,35.8363,9.4703
2019-10-08,Seville,161.9790,1014.1686,93.4812,33.3363,8.4189
2019-10-09,Seville,165.5957,1020.1768,92.3025,29.3217,6.8946
2019-10-10,Seville,169.2097,1026.2712,92.1099,29.5375,6.9438
2019-10-11,Seville,172.7262,1031.9869,92.1429,29.6298,6.9255
2019-10-12,Seville,176.6935,1038.0264,92.1937,31.9560,7.6718
2019-10-13,Seville,179.3265,1043.4521,90.3120,25.2092,5.3979
2019-10-14,Seville,166.4400,1043.1282,84.6089,24.1737,5.4110
2019-10-15,Seville,169.4898,1047.6246,89.2822,23.5220,5.0187
2019-10-16,Seville,172.8271,1052.3789,90.7659,24.6365,5.3331
2019-10-17,Seville,175.8439,1057.3246,90.8147,26.8026,5.9807
2019-10-18,Seville,177.8977,1062.2511,88.1212,24.3780,5.2097
2019-10-19,Seville,179.9023,1067.0483,87.8991,33.6941,8.3433
2019-10-20,Seville,106.2358,941.9967,65.9016,5.4528,1.0501
2019-10-21,Seville,108.9358,946.2467,80.0897,6.7231,1.2887
2019-10-22,Seville,111.7590,950.4967,86.6008,15.9044,3.5633
2019-10-23,Seville,109.6968,949.7365,81.8782,18.3687,4.5610
2019-10-24,Seville,112.0193,953.8933,85.6134,13.9507,3.0388
2019-10-25,Seville,115.3307,958.8920,89.2010,21.2340,5.1929
2019-10-26,Seville,119.2182,964.1426,91.0305,24.6329,6.2716
2019-10-27,Seville,122.6147,969.1432,91.0399,24.5853,6.1490
2019-10-28,Seville,124.9646,973.8938,89.3219,24.3225,5.9995
2019-10-29,Seville,127.3210,978.8007,88.1350,17.1311,3.6531
2019-10-30,Seville,130.0174,984.0011,88.2796,17.1520,3.6074
2019-10-31,Seville,132.5572,989.2502,88.3285,20.9344,4.6920
2019-11-01,Seville,134.8016,993.5508,88.3773,23.1333,5.3529
2019-11-02,Seville,135.7519,997.3743,83.4798,21.9343,5.1795
2019-11-03,Seville,137.7017,1000.9987,86.4557,33.2948,9.0976
2019-11-04,Seville,139.7025,1004.4993,87.0231,30.7452,7.9576
2019-11-05,Seville,141.8584,1007.6556,87.1535,28.5366,7.1126
2019-11-06,Seville,143.7308,1010.5626,87.6969,19.5650,4.1106
2019-11-07,Seville,125.7698,998.7306,76.2089,14.1036,3.0982
2019-11-08,Seville,127.9793,1001.4324,86.0086,21.0630,4.9213
2019-11-09,Seville,129.7731,1004.0054,87.2516,16.5946,3.4965
2019-11-10,Seville,132.0003,1006.7522,88.7933,32.9396,9.1784
2019-11-11,Seville,133.0822,1009.4092,86.1605,18.4976,3.9904
2019-11-12,Seville,135.1622,1012.3142,87.7733,22.7515,5.2958
2019-11-13,Seville,136.7153,1015.5220,87.0848,28.6698,7.3274
2019-11-14,Seville,137.3421,1017.6062,83.5140,22.9468,5.3190
2019-11-15,Seville,139.0920,1019.7611,85.3906,20.6647,4.5901
2019-11-16,Seville,140.5479,1021.8337,86.5245,15.2393,3.0016
2019-11-17,Seville,141.3413,1023.9160,84.3534,17.1443,3.5083
2019-11-18,Seville,99.6797,964.9155,62.7904,3.3579,0.7080
2019-11-19,Seville,101.1796,967.2087,74.8221,4.4504,0.8933
2019-11-20,Seville,83.2996,942.2170,52.7660,1.4865,0.3990
2019-11-21,Seville,51.5323,858.3483,36.4494,0.1173,0.0742
2019-11-22,Seville,30.4293,791.3252,31.1175,0.0443,0.0395
2019-11-23,Seville,16.5066,677.6658,52.8018,0.5476,0.6759
2019-11-24,Seville,17.9967,680.1177,70.5331,0.7520,0.8797
2019-11-25,Seville,19.0299,682.9953,77.0342,3.4826,2.3082
2019-11-26,Seville,19.2803,685.9454,75.1742,2.6093,1.8551
2019-11-27,Seville,18.0867,686.7650,69.6937,0.9890,1.0021
2019-11-28,Seville,19.3259,689.4645,75.8751,1.0052,0.9331
2019-11-29,Seville,21.0993,692.5352,81.8772,3.2219,1.9963
2019-11-30,Seville,22.7028,695.5355,83.2268,3.5276,2.0566
2019-12-01,Seville,23.7905,697.9855,83.3782,7.5000,4.2142
2019-12-02,Seville,16.9126,673.0255,63.3671,1.5003,1.2542
2019-12-03,Seville,18.5894,675.6819,79.8133,4.8972,3.1394
2019-12-04,Seville,14.8341,669.3032,62.5294,0.4883,0.6353
2019-12-05,Seville,16.2404,671.8016,77.1197,2.7283,2.0619
2019-12-06,Seville,17.9902,674.5519,83.0803,4.9866,3.2935
2019-12-07,Seville,19.3039,677.2515,84.4063,4.2375,2.6889
2019-12-08,Seville,20.6271,679.7518,84.4759,3.4064,2.1305
2019-12-09,Seville,20.2635,682.3342,76.2198,2.3207,1.6299
2019-12-10,Seville,21.8662,685.0392,83.1786,5.1192,2.9710
2019-12-11,Seville,23.4551,687.4455,84.5951,4.3588,2.4317
2019-12-12,Seville,24.8017,689.7665,85.0655,8.0927,4.4469
2019-12-13,Seville,26.3076,692.6757,84.4112,9.3821,5.1326
2019-12-14,Seville,27.6641,695.1760,84.6617,5.9255,2.9799
2019-12-15,Seville,29.1346,697.8014,84.9021,5.2474,2.5330
2019-12-16,Seville,31.3222,700.9799,86.3284,16.6203,9.5596
2019-12-17,Seville,21.0266,670.6686,62.1476,0.9642,0.9484
2019-12-18,Seville,22.3500,673.0455,74.6829,1.4202,1.1404
2019-12-19,Seville,9.9814,550.4227,20.4465,0.0069,0.0123
2019-12-20,Seville,3.9256,373.1658,21.5776,0.0000,0.0013
2019-12-21,Seville,1.8649,359.9506,41.6484,0.1306,0.3982
2019-12-22,Seville,2.3191,362.6501,60.3234,0.2738,0.8059
2019-12-23,Seville,3.0925,365.1012,71.4749,0.4734,1.3106
2019-12-24,Seville,5.2867,368.3512,82.9493,2.1553,3.1890
2019-12-25,Seville,7.1442,371.3418,84.9174,2.0218,2.6590
2019-12-26,Seville,8.9050,374.4125,85.7182,4.3029,4.2553
2019-12-27,Seville,10.8552,377.5320,86.0344,4.6137,4.1037
2019-12-28,Seville,12.3551,380.4012,86.0833,5.0063,4.1279
2019-12-29,Seville,13.8931,382.9442,85.9719,5.4516,4.2105
2019-12-30,Seville,14.8540,385.3583,84.9740,4.0829,3.0575
2019-12-31,Seville,15.8834,387.7259,84.7011,4.6211,3.3059
2020-01-01,Seville,16.9567,390.0501,84.6935,4.0326,2.7840
2020-01-02,Seville,17.9411,392.3723,84.5182,3.2843,2.2438
2020-01-03,Seville,18.8179,394.6246,84.0222,3.5077,2.3099
2020-01-04,Seville,19.8473,396.6230,84.2201,6.1620,3.8238
2020-01-05,Seville,21.0144,399.0746,84.3270,6.0712,3.6292
2020-01-06,Seville,21.7878,401.0241,83.4824,4.1266,2.4228
2020-01-07,Seville,23.1062,403.3484,84.1804,5.0664,2.8460
2020-01-08,Seville,24.8357,405.8448,85.4434,5.7772,3.0954
2020-01-09,Seville,25.7625,408.0463,84.3981,4.3461,2.2843
2020-01-10,Seville,26.7918,410.0466,84.4690,6.4648,3.3102
2020-01-11,Seville,28.3249,412.2466,85.8271,8.3461,4.2238
2020-01-12,Seville,29.7252,414.4969,85.8759,7.1110,3.4206
2020-01-13,Seville,30.6754,416.4973,85.4312,6.0411,2.8117
2020-01-14,Seville,31.9145,418.6230,85.4014,6.8056,3.1086
2020-01-15,Seville,33.2025,421.1276,85.3811,7.5424,3.3943
2020-01-16,Seville,34.8695,423.6283,85.8341,6.1264,2.6206
2020-01-17,Seville,35.7757,426.2107,82.7715,4.9595,2.1075
2020-01-18,Seville,29.7817,422.4263,55.4186,0.8494,0.5272
2020-01-19,Seville,24.0925,418.6752,62.2025,1.3700,1.0008
2020-01-20,Seville,25.6111,420.3322,80.7843,11.3239,6.4985
2020-01-21,Seville,26.9344,422.2372,83.1802,7.8369,4.1313
2020-01-22,Seville,19.5218,414.5129,51.7447,0.3157,0.3371
2020-01-23,Seville,11.2758,392.8502,37.2062,0.0260,0.0380
2020-01-24,Seville,5.8235,356.5377,34.8348,0.0119,0.0245
2020-01-25,Seville,2.0278,304.4744,18.5410,0.0007,0.0017
2020-01-26,Seville,1.1611,295.5081,30.3467,0.0007,0.0052
2020-01-27,Seville,2.1317,297.8033,49.3446,0.0572,0.1809
2020-01-28,Seville,3.3318,300.4603,65.5388,0.2663,0.7309
2020-01-29,Seville,4.5722,303.2086,75.7377,0.4624,1.1095
2020-01-30,Seville,5.0721,305.2086,76.2635,0.4420,1.0190
2020-01-31,Seville,6.0223,307.7090,78.1786,0.4916,1.0508
2020-02-01,Seville,7.7020,310.7077,81.8420,1.4200,2.0765
2020-02-02,Seville,9.6082,313.8664,83.7232,3.7006,3.5685
2020-02-03,Seville,11.9519,317.2319,85.3092,3.5981,3.0881
2020-02-04,Seville,14.5583,320.7319,86.1878,5.7463,4.2936
2020-02-05,Seville,16.7488,323.9764,86.4520,6.0756,4.1883
2020-02-06,Seville,18.7633,326.7702,86.5512,6.3441,4.0912
2020-02-07,Seville,20.3228,329.2725,86.1165,4.6020,2.8117
2020-02-08,Seville,20.5290,331.6479,77.7068,2.1999,1.5524
2020-02-09,Seville,22.0962,334.5237,81.8494,3.8375,2.2689
2020-02-10,Seville,24.1001,337.6509,84.6030,5.4489,2.9769
2020-02-11,Seville,25.7503,340.8505,84.8834,4.3463,2.2797
2020-02-12,Seville,26.5977,343.3547,83.4946,4.5837,2.3494
2020-02-13,Seville,27.9980,346.0566,83.6898,4.0094,2.0016
2020-02-14,Seville,29.8748,349.0999,85.1184,7.5596,3.6525
2020-02-15,Seville,31.6189,352.2253,85.1656,5.5400,2.5202
2020-02-16,Seville,33.1628,355.4263,85.2129,5.6760,2.5003
2020-02-17,Seville,34.9422,358.4700,85.4550,8.0268,3.5088
2020-02-18,Seville,36.8094,361.7637,85.7543,7.6579,3.2149
2020-02-19,Seville,38.7691,364.8910,85.9184,10.1747,4.3186
2020-02-20,Seville,40.6606,367.9348,86.7295,12.2698,5.2489
2020-02-21,Seville,42.7873,371.2281,86.9741,11.1807,4.5270
2020-02-22,Seville,45.2645,374.6054,87.6028,13.7000,5.5927
2020-02-23,Seville,48.2625,378.2327,89.7165,19.1985,8.3547
2020-02-24,Seville,51.1478,381.6823,90.0783,14.3027,5.4415
2020-02-25,Seville,53.7969,384.8820,90.0997,18.5072,7.3957
2020-02-26,Seville,55.8408,387.6753,89.5990,15.0161,5.4256
2020-02-27,Seville,58.0847,390.6756,89.6478,17.8745,6.6526
2020-02-28,Seville,61.0152,394.3029,90.4552,16.6419,5.8238
2020-02-29,Seville,62.7592,397.1356,88.6276,20.4743,7.5713
2020-03-01,Seville,64.6362,400.0132,86.6976,17.7202,6.1257
2020-03-02,Seville,65.3470,403.1389,83.5835,16.7489,5.6516
2020-03-03,Seville,67.2677,406.0457,85.7282,16.1353,5.2080
2020-03-04,Seville,69.2676,409.2042,86.3010,11.5312,3.3123
2020-03-05,Seville,70.2177,411.7029,84.7876,15.1549,4.6459
2020-03-06,Seville,72.4678,414.3282,87.4925,20.6730,6.9010
2020-03-07,Seville,75.5654,417.4536,90.7350,28.9723,10.8628
2020-03-08,Seville,78.7007,420.9500,90.8599,20.0345,6.2363
2020-03-09,Seville,81.4838,424.1984,90.8426,21.8532,6.8622
2020-03-10,Seville,85.4046,428.3257,92.4760,35.8717,13.6455
2020-03-11,Seville,89.3896,432.9159,92.6646,33.3782,11.8372
2020-03-12,Seville,92.4811,437.0408,91.5751,27.3670,8.6013
2020-03-13,Seville,94.2753,440.5432,88.6600,19.5715,5.2762
2020-03-14,Seville,96.0724,443.9908,87.8219,14.2267,3.4041
2020-03-15,Seville,98.3230,447.6922,87.8707,16.8196,4.1736
2020-03-16,Seville,100.5328,450.3472,89.0922,29.7577,9.2657
2020-03-17,Seville,75.7991,436.3893,63.9574,4.6459,1.1537
2020-03-18,Seville,78.7433,440.1846,84.0575,17.0056,5.0667
2020-03-19,Seville,81.0371,443.4330,86.6830,18.0542,5.2847
2020-03-20,Seville,83.3311,446.8613,87.5216,16.6482,4.6388
2020-03-21,Seville,44.1087,387.8806,47.6126,0.4506,0.2914
2020-03-22,Seville,26.8385,359.5579,32.9020,0.0248,0.0189
2020-03-23,Seville,25.4162,362.1852,59.3386,0.8914,0.7160
2020-03-24,Seville,23.0160,358.1352,73.1894,3.4671,2.0497
2020-03-25,Seville,21.7543,356.6609,69.2715,2.7454,1.4374
2020-03-26,Seville,19.4349,352.3500,70.5675,1.9816,1.3135
2020-03-27,Seville,21.7715,354.8503,80.5180,2.9202,1.8102
2020-03-28,Seville,24.3592,357.8497,84.7616,5.0474,2.7086
2020-03-29,Seville,27.0361,360.8924,85.9677,5.7836,2.9524
2020-03-30,Seville,29.0691,363.6421,83.4788,6.3149,3.2033
2020-03-31,Seville,14.3106,290.1716,49.7153,0.2917,0.3970
2020-04-01,Seville,11.0437,274.8679,53.6035,0.2827,0.4318
2020-04-02,Seville,7.1120,253.8583,43.2321,0.0646,0.1248
2020-04-03,Seville,11.3657,258.3090,69.9534,0.5457,0.8386
2020-04-04,Seville,15.1470,262.5577,81.6396,3.1277,2.3926
2020-04-05,Seville,19.3286,267.3524,83.5271,5.5322,3.5068
2020-04-06,Seville,17.4490,270.8317,69.0168,0.8395,1.0075
2020-04-07,Seville,20.8277,275.6249,74.6304,0.8933,0.9386
2020-04-08,Seville,25.0056,280.3752,83.5872,4.2992,2.3038
2020-04-09,Seville,28.2591,285.0757,84.8016,6.1617,3.0399
2020-04-10,Seville,22.6353,281.1074,59.2942,0.4671,0.4529
2020-04-11,Seville,27.2242,286.1067,79.7372,3.2523,1.7079
2020-04-12,Seville,31.9623,291.0570,86.3939,6.8980,3.1496
2020-04-13,Seville,34.4893,295.5059,83.8441,7.8096,3.5067
2020-04-14,Seville,28.1861,292.3756,67.4588,1.7030,1.0352
2020-04-15,Seville,14.7646,226.0673,47.0766,0.6068,0.5233
2020-04-16,Seville,12.7949,221.5138,65.6235,1.8986,1.8430
2020-04-17,Seville,15.9751,226.0569,78.0234,2.3668,1.8697
2020-04-18,Seville,20.1157,230.9303,83.8839,3.4039,2.1468
2020-04-19,Seville,24.1571,235.8802,83.8321,6.2328,3.4622
2020-04-20,Seville,27.4745,240.0817,86.1301,12.0554,6.7169
2020-04-21,Seville,17.7315,226.5836,47.8628,0.1419,0.1651
2020-04-22,Seville,21.4022,231.0838,71.0881,0.9285,0.8928
2020-04-23,Seville,25.7948,236.1236,83.4877,5.0775,2.6587
2020-04-24,Seville,30.6433,241.4208,87.2551,8.0301,3.8841
2020-04-25,Seville,17.6340,220.6553,43.2022,0.1172,0.1352
2020-04-26,Seville,21.8184,225.1770,72.3587,1.4387,1.1790
2020-04-27,Seville,17.1447,224.0124,51.4073,0.2988,0.3338
2020-04-28,Seville,15.6115,221.2690,60.2821,0.4446,0.5660
2020-04-29,Seville,20.5665,226.0617,81.6794,4.1861,2.5522
2020-04-30,Seville,24.4336,230.8114,85.9937,7.9644,4.4142
2020-05-01,Seville,29.1387,237.4783,87.2470,7.3487,3.5972
2020-05-02,Seville,34.9460,244.8995,88.8465,9.6099,4.3388
2020-05-03,Seville,42.4604,252.9438,91.7904,15.7153,6.9877
2020-05-04,Seville,47.0699,260.1550,90.0635,29.3067,15.5629
2020-05-05,Seville,51.8283,266.9492,90.0273,14.6511,5.5453
2020-05-06,Seville,57.3773,274.1990,90.9285,19.4000,7.4963
2020-05-07,Seville,62.5587,281.5434,90.9776,18.8416,6.7606
2020-05-08,Seville,67.1074,288.6691,90.9869,28.6409,11.6575
2020-05-09,Seville,70.7334,294.9628,90.0603,28.4744,11.1061
2020-05-10,Seville,55.5234,290.3488,69.3506,4.6757,1.4379
2020-05-11,Seville,52.4751,294.3733,76.8610,8.4578,2.8016
2020-05-12,Seville,40.9364,291.0952,61.2622,1.9172,0.8959
2020-05-13,Seville,29.2218,280.8899,59.6728,1.1579,0.8203
2020-05-14,Seville,19.1886,268.4310,54.4968,1.4681,1.0742
2020-05-15,Seville,17.8956,268.5073,65.4872,0.6808,0.7975
2020-05-16,Seville,18.5549,269.7305,67.4825,0.6165,0.6899
2020-05-17,Seville,22.4863,276.2322,78.1985,1.8917,1.2420
2020-05-18,Seville,29.0253,283.4826,86.8476,6.5746,3.1893
2020-05-19,Seville,36.7009,291.1489,90.6178,11.4025,5.1474
2020-05-20,Seville,44.0936,299.0653,91.3569,16.0634,7.0193
2020-05-21,Seville,51.6236,307.1100,92.1490,18.6998,7.6866
2020-05-22,Seville,59.3726,315.4041,92.7920,18.4552,6.8375
2020-05-23,Seville,67.1028,323.9480,93.5638,22.2827,8.1072
2020-05-24,Seville,74.3575,332.3357,93.8836,27.3225,10.0722
2020-05-25,Seville,80.7910,340.4287,93.8692,25.2000,8.4311
2020-05-26,Seville,88.0054,348.5223,95.0310,37.6453,14.3787
2020-05-27,Seville,94.5543,356.6149,95.0818,42.5705,16.5227
2020-05-28,Seville,100.7794,364.7105,95.0105,41.0611,14.9296
2020-05-29,Seville,106.7056,372.7535,94.8945,32.9362,10.2516
2020-05-30,Seville,113.1077,380.9761,95.0791,36.2075,11.4142
2020-05-31,Seville,117.9416,388.2228,94.0833,39.7183,12.8195
2020-06-01,Seville,120.4799,396.4351,89.6074,35.3409,10.7638
2020-06-02,Seville,124.7343,404.7267,90.7837,32.5556,9.1781
2020-06-03,Seville,129.3906,413.2724,91.2946,33.4814,9.3591
2020-06-04,Seville,116.4867,419.2281,77.8127,11.7211,2.3974
2020-06-05,Seville,121.5102,427.5516,88.6400,27.2689,7.2366
2020-06-06,Seville,126.3914,436.0519,91.0114,33.9176,9.6618
2020-06-07,Seville,131.3021,444.3027,91.7708,46.5171,15.4043
2020-06-08,Seville,135.5670,452.0527,91.8216,33.5371,9.1469
2020-06-09,Seville,140.8611,460.5494,92.9039,33.8174,9.0866
2020-06-10,Seville,145.5220,468.8443,92.9013,36.7135,10.1382
