valid_time,tmax_c,tmin_c,tmean_c,precip_mm,precip_mm_scaled,wind_avg,wind_max,d2m_celsius,rh_mean_percent,rh_min_percent,heat_index_max_c,dtr_c,year,month,season,is_wet
2008-04-10,22.42177750000002,9.918605000000014,15.968910000000015,0.0,0.0,1.696797282592343,2.6933935298799874,10.57829312500002,73.32205930381762,49.75463874626549,22.018659706152512,12.503172500000005,2008,4,MAM,False
2008-04-11,23.267172500000015,13.727772500000029,18.062699375000026,0.0,0.0,1.9817470761029008,2.8478903014432237,10.147982500000023,62.71966753263438,44.416604679560024,22.80921220552186,9.539399999999986,2008,4,MAM,False
2008-04-12,27.464872500000027,12.735190000000031,19.228478125000027,0.0,0.0,2.0568533168004324,2.806847558546867,10.136598125000024,59.63699673870632,36.50828762899436,27.026434634268558,14.729682499999996,2008,4,MAM,False
2008-04-13,27.27493250000002,15.659170000000017,20.29036250000002,0.0,0.0,2.3787678400419345,2.90459019422938,11.075325625000023,57.59624884876001,36.46690407214305,26.885950002293225,11.615762500000002,2008,4,MAM,False
2008-04-14,21.03676250000001,15.790397500000026,17.295799375000016,0.64516067248,3.87096403488,1.3055496325021105,1.631576307989507,11.666461250000019,70.3150277500366,55.19426865453278,20.637177987090592,5.246364999999983,2008,4,MAM,True
2008-04-15,21.229607500000043,13.408772500000026,15.87324437500003,0.2045631375,1.227378825,3.9778882467433414,5.879880834699009,6.5047168750000175,57.92903883065901,29.890930822323575,20.18860922147183,7.820835000000017,2008,4,MAM,True
2008-04-16,20.085195000000027,10.996487500000015,14.875375000000023,0.0035762785750000003,0.021457671450000004,4.232667985238144,5.4804607078027345,2.7346812500000297,45.58866907169961,30.74766379869638,18.952125721410425,9.088707500000012,2008,4,MAM,False
2008-04-17,17.42885750000002,7.81179000000003,12.157097500000024,0.00894069664,0.05364417983999999,1.4691002360250551,1.847994832894835,4.472939375000017,61.06642602418111,41.95721951571818,16.322848426243773,9.61706749999999,2008,4,MAM,False
2008-04-18,21.52376750000002,11.610712500000005,16.090441250000016,0.0112056733,0.0672340398,1.4373359385746138,2.3851722174934857,8.24844562500002,62.49946894047437,39.44260413228587,20.761590024565262,9.913055000000014,2008,4,MAM,False
2008-04-19,24.74214750000003,10.571465000000018,17.381798125000024,0.0,0.0,1.894460834504573,2.6699874493161975,8.33401187500002,57.63083889293689,41.90176631382186,24.366019481527605,14.170682500000012,2008,4,MAM,False
2008-04-20,27.09310000000002,13.049217500000026,18.987085000000025,0.0,0.0,1.1823313032149367,1.6851375223702147,9.76120250000002,58.007831161858334,32.09758309526016,26.563397969076654,14.043882499999995,2008,4,MAM,False
2008-04-21,27.361105000000038,12.925502500000022,18.90114750000002,0.0,0.0,1.5674775986561684,2.193455346536998,12.339150000000021,69.73884942021029,36.755020801702095,26.962782236908247,14.435602500000016,2008,4,MAM,False
2008-04-22,26.412440000000018,15.004230000000021,20.01032375000002,0.0,0.0,3.695867437883856,7.791416094843162,8.055819375000027,53.005399154147916,26.142840762612362,25.791858175468235,11.408209999999997,2008,4,MAM,False
2008-04-23,24.35684000000002,11.869652500000015,17.651278750000024,0.0,0.0,2.8081500322312296,4.197978320196756,5.174308125000021,47.16181891356926,26.530854056582214,23.540829633699673,12.487187500000005,2008,4,MAM,False
2008-04-24,22.304647500000016,12.37282500000002,16.74511812500002,0.00774860395,0.0464916237,1.6037185604001778,1.817672439152838,6.518199375000027,52.677222955057196,32.90521299619361,21.449859478233957,9.931822499999996,2008,4,MAM,False
2008-04-25,15.20962000000003,12.504352500000024,13.714202500000024,1.0614395172,6.3686371032,1.8982655793106409,2.7962222815712696,8.711990625000027,72.78348980168317,59.70898983614455,14.345205623499359,2.705267500000005,2008,4,MAM,True
2008-04-26,13.524072500000031,10.88515750000002,12.125003750000023,0.70261955,4.2157173,1.3751629506161407,2.383108523051638,7.498765000000024,73.57133010772367,67.9743295275044,12.841366904140678,2.6389150000000114,2008,4,MAM,True
2008-04-27,14.561855000000023,10.619407500000023,12.523928125000026,1.010775568215,6.06465340929,1.698550980712573,3.4106100959361374,6.382785000000023,67.01006806353352,52.7460428501222,13.45085384108655,3.9424475,2008,4,MAM,True
