valid_time,precip_mm,precip_mm_scaled,tmean_c,tmax_mean_c,tmin_mean_c,rh_mean_percent,wind_avg,wet_days,year,month
1997-10-01,12.782573686305,76.69544211783,14.21054536290325,19.48162411290325,10.673152016129054,69.19916325617923,1.6361149048479677,10,1997,10
1997-11-01,10.06960862857,60.41765177142,10.971037083333355,14.012280000000022,8.875558083333354,83.1860379287859,1.4750245662508843,9,1997,11
1997-12-01,13.33284376545,79.9970625927,6.265189274193572,10.002940887096795,3.602203064516153,84.11163115753097,1.4835320647901364,10,1997,12
1998-01-01,4.28414343828,25.70486062968,5.672711028225829,10.078063064516153,2.7588539516129265,83.45392913630312,1.3628297606391524,7,1998,1
1998-02-01,9.367465984905,56.204795909430004,7.839992254464307,13.176015535714305,3.953068839285735,76.53167260366665,1.4384768019178704,8,1998,2
1998-03-01,14.530420272665,87.18252163599,6.672671411290346,11.884324919354862,2.896147983870992,69.7118848105248,1.7891244699283944,10,1998,3
1998-04-01,1.9322633619,11.5935801714,15.14767529166669,21.34510275000002,10.357990333333357,60.414013514942624,2.033546930551179,4,1998,4
1998-05-01,10.73610778339,64.41664670034,18.434553951612923,23.066221451612925,14.620009596774212,67.40557717279486,1.6862994097127892,9,1998,5
1998-06-01,0.48065185543,2.88391113258,25.186794187500023,31.114185083333357,19.95178291666669,49.58130859747878,1.4599386943341197,2,1998,6
1998-07-01,0.034928321515,0.20956992909,27.797128850806477,33.765590000000024,22.26640725806454,42.21438262245578,1.7229987761494625,0,1998,7
1998-08-01,0.5909204520200001,3.5455227121200004,26.962709737903246,32.999405806451634,22.38691354838712,52.68096949615745,1.621154285920942,1,1998,8
1998-09-01,2.13229655945,12.7937793567,20.876064312500024,26.36288641666669,17.276974666666693,62.59191172854863,1.6714614009026845,4,1998,9
1998-10-01,2.042472376885,12.25483426131,16.914165282258086,23.281665725806473,12.956132016129052,66.2140810311254,1.5043762298058707,3,1998,10
1998-11-01,40.694415554395,244.16649332637,10.698678437500023,14.620153083333356,8.042219083333357,78.95775599732308,1.7454431227803289,12,1998,11
1998-12-01,15.332460388635,91.99476233181,4.644156411290345,7.820875000000021,2.3982718548387307,80.87946772837729,1.486995119138064,15,1998,12
1999-01-01,8.589148535175,51.53489121105,5.18681987903228,9.681954677419377,2.096155725806474,82.13992364389976,1.3277209426304106,6,1999,1
1999-02-01,8.00156588751,48.00939532506,4.686555312500023,9.594563839285737,1.0782098214285922,75.07806836717948,1.7672427361763672,8,1999,2
1999-03-01,24.784326457515,148.70595874509,9.278460665322603,14.406047661290344,5.779869758064538,75.00927873863264,1.751198883280505,14,1999,3
1999-04-01,4.82797626662,28.96785759972,14.10758585416669,20.171214416666693,9.362740750000023,68.34320589486666,1.911256407726348,6,1999,4
1999-05-01,2.50768661977,15.04611971862,19.768122399193572,25.44161782258067,14.713595483870991,61.25393926404721,1.661725703469429,4,1999,5
1999-06-01,1.58441064346,9.50646386076,25.20287085416669,30.78690100000002,19.98225666666669,50.602743370688216,1.5069517873240257,2,1999,6
1999-07-01,2.46191026119,14.771461567140001,26.472022560483893,31.571030322580665,21.967031854838734,54.800376893881044,1.3031805875402573,4,1999,7
1999-08-01,8.09931752291,48.595905137459994,26.38524975806454,32.23163016129034,22.037060080645183,59.02397789026212,1.3166195976416928,5,1999,8
1999-09-01,8.16422698356,48.98536190136,21.200234208333356,26.789583083333355,17.620484916666687,70.67845577997385,1.2706968525114892,8,1999,9
1999-10-01,8.5612535422,51.3675212532,17.14390606854841,22.646486451612923,13.65739524193551,71.60185964318458,1.294561755589039,7,1999,10
1999-11-01,19.74534990874,118.47209945244,10.41784372916669,14.136802500000021,7.940217666666689,81.96959986487698,1.5507415116566088,10,1999,11
1999-12-01,10.43760775438,62.62564652628,7.37002981854841,11.843228064516152,4.228090887096797,81.32583055674739,1.7120713695185084,10,1999,12
2000-01-01,2.15476751285,12.9286050771,1.6776158870967965,6.522119919354859,-1.2943362903225577,72.03526663599509,1.4414764974395717,4,2000,1
2000-02-01,12.247800814629999,73.48680488778,5.907815926724161,10.491583965517263,2.600451724137953,80.00578582651734,1.4928174091429414,16,2000,2
2000-03-01,4.2155981104,25.293588662399998,7.869408991935507,14.402550161290344,3.4119385483871207,70.51443190376337,1.6508681338733486,6,2000,3
2000-04-01,10.283350896895001,61.70010538137,14.98481204166669,20.58710058333336,10.86450191666669,67.93192593171453,1.6903204563977423,9,2000,4
2000-05-01,1.36184692123,8.17108152738,19.80051298387099,25.980671935483894,14.31710362903228,56.54310416685037,1.483032633755046,4,2000,5
2000-06-01,2.91776655822,17.506599349320002,23.649854937500024,29.710394750000024,17.83324541666669,48.18200171491177,1.5161169008036428,3,2000,6
2000-07-01,0.44691562424500003,2.68149374547,26.7196546370968,33.05111217741938,21.04259362903228,47.469426156459946,1.768050673012273,1,2000,7
2000-08-01,1.07991695487,6.47950172922,24.909779939516152,31.530279354838733,19.790472177419378,53.66884062458495,1.286313199805419,3,2000,8
2000-09-01,4.3500661991400005,26.10039719484,20.46807879166669,26.668245500000022,15.926145250000022,61.17134142250432,1.6892772370116362,4,2000,9
2000-10-01,15.319108807640001,91.91465284584,14.659213205645184,19.598190403225832,11.696812580645183,80.55515839713988,1.3060548920682131,8,2000,10
2000-11-01,2.599954574175,15.59972744505,12.283504520833356,18.266970500000024,8.665735000000025,80.08155545327871,1.3309400421580997,3,2000,11
2000-12-01,7.087826716875,42.52696030125,6.704586512096798,11.847388790322604,3.274141935483894,81.61016139972571,1.3614736919391375,4,2000,12
2001-01-01,10.3045701765,61.827421059,6.551972641129056,10.139214032258089,4.162686854838732,86.50262763226013,1.3393576920775019,12,2001,1
2001-02-01,4.83858585641,29.03151513846,6.978112879464307,12.403301785714307,3.2011647321428787,73.89504521867575,1.7327639835036739,7,2001,2
2001-03-01,3.6473870383199998,21.88432222992,13.420748427419378,20.105884596774214,8.845871854838734,66.19629463064469,2.236967485701579,6,2001,3
2001-04-01,10.280728390065,61.684370340390004,13.239544812500021,19.05324675000002,8.816770416666689,66.41389329157263,1.8534278897261587,8,2001,4
2001-05-01,6.08277321099,36.49663926594,19.284643588709702,25.019165725806474,14.341117741935507,57.6282699442888,1.612083486592052,8,2001,5
2001-06-01,0.498652446345,2.99191467807,24.537166500000023,31.255025583333357,18.630424666666688,40.97182801400227,1.9578192919294355,1,2001,6
2001-07-01,4.616022074025,27.69613244415,27.43726687500002,33.32363774193551,22.367711935483893,45.43575837166871,1.485255678117592,5,2001,7
2001-08-01,3.39174272611,20.35045635666,26.34756741935486,32.755869677419376,21.803987258064538,52.29860689073135,1.4974670296408645,5,2001,8
2001-09-01,0.567913061595,3.40747836957,22.28401781250002,29.72006641666669,17.560937583333352,52.15205108058161,1.8841341689598845,1,2001,9
2001-10-01,2.514481542535,15.086889255210002,16.858825241935506,24.11978669354841,12.276296129032282,62.838059438034044,1.442738684096234,2,2001,10
2001-11-01,6.75618652291,40.53711913746,9.085585354166689,14.524868833333356,5.587896250000025,71.21277373769391,1.5856987519900771,5,2001,11
2001-12-01,26.155829391785,156.93497635071,1.3084146774193774,4.5898179032258275,-1.134459838709655,81.90991421811385,1.4904207518404768,16,2001,12
2002-01-01,4.0084123708699995,24.05047422522,3.9183247580645375,9.054600483870988,0.36178403225808703,74.79236612905898,1.349658908215467,6,2002,1
2002-02-01,2.609372136865,15.656232821189999,8.778028080357165,15.270820535714307,3.8573886607143093,69.69386956772817,1.6983270385997515,2,2002,2
2002-03-01,18.193364214375,109.16018528625,10.58718040322583,15.903197500000026,6.849656854838732,70.04986830610197,1.6952675606526524,11,2002,3
2002-04-01,17.36390590512,104.18343543072,12.636085562500023,17.392863500000022,8.89457916666669,73.308368072984,1.45828860757879,15,2002,4
2002-05-01,9.26673415781,55.60040494686,18.55165423387099,24.255617983870987,13.50417870967744,62.672162839182334,1.5851339835814902,8,2002,5
2002-06-01,1.42395496391,8.54372978346,24.859990041666688,30.777496750000022,19.327579916666693,48.15284892162948,1.727659199501761,3,2002,6
2002-07-01,14.878392281295,89.27035368777,26.565691391129054,32.040254758064535,21.68834290322583,53.007006832109084,1.5445733215642508,5,2002,7
2002-08-01,5.36751746753,32.20510480518,24.667755766129055,30.12127411290325,20.484636451612925,58.34190479904224,1.5999690951969006,4,2002,8
2002-09-01,6.5239667898,39.1438007388,19.37336385416669,24.69168158333336,15.935100166666691,74.89171057451738,1.3054376791448201,6,2002,9
2002-10-01,5.01191611727,30.071496703620003,15.43301739919357,22.07537540322583,11.448579596774216,72.41745940145532,1.381004654958185,5,2002,10
2002-11-01,5.5606961267249995,33.364176760350006,11.063632687500021,16.684111333333355,7.49870141666669,80.86197851299649,1.3158421441324089,5,2002,11
2002-12-01,33.658862036735,201.95317222041,6.740441995967765,9.62369475806454,4.636838064516153,86.06351820860701,1.6980589396986305,18,2002,12
2003-01-01,22.939324391045,137.63594634627,7.712492701612926,11.51189169354841,4.95232604838712,82.50307946872785,1.909997920328604,13,2003,1
2003-02-01,15.99252216097,95.95513296582,2.233445580357166,5.93557473214288,-0.5211129464285464,79.4387221410759,1.6783064463314472,16,2003,2
2003-03-01,4.857897775185,29.14738665111,6.739080221774218,12.57171862903228,2.7172041129032496,71.14340587103564,1.7223384966528184,8,2003,3
2003-04-01,7.19463825546,43.16782953276,11.35848731250002,16.129313916666685,7.740856750000022,71.75593334126513,1.501267378911796,6,2003,4
